"","REGION","ISLAND","ANALYSIS_SEC","ANALYSIS_YEAR","METHOD","N","FMP","PIS","RBC","RBP","RBR","RCO","RGR","RLP","ROF","RPA","RPB","RSP","SHR","UKU","TotFish","DEPTH","HARD_CORAL","MA","CCA","SAND","OTHER_BENTHIC","ComplexityValue","MEAN_SH","SD_SH_DIFF","MAX_HEIGHT","TOT_AREA_WT"
"48","MHI","Hawaii","HAW_KONA","2019","nSPC",37,0.433566474358462,0.76057489070037,2.06102960055322,0.415261371992926,2.0854044405851,0.369717431326747,7.88777467689339,8.62445471283957,2.96830056128072,1.10315472451455,2.88878551244377,1.02019776285667,0.336869219314773,0.43727783237051,31.3923692120308,11.8811184150821,9.47579096252234,1.55688076159181,8.14664833064871,3.49930979938216,77.321370145855,NA,0.442699205824944,0.346744655579238,1.51899539754916,5727.459565
"49","MHI","Hawaii","HAW_PUNA","2019","nSPC",17,0.385475775945984,2.35300440071029,8.14411532095461,0.201066022517272,3.29913207119545,0.334301502451438,8.80448322961613,3.71441270641861,3.40020489143114,2.92898844189474,1.48538045579903,0.976287458192518,0,0.368826484960118,36.3956787620873,13.2911736944207,4.12666284960702,2.20453548642413,7.87357172663046,4.78223897578225,81.0129909615561,NA,0.679692643055506,0.524900768091758,2.26672124830368,4063.674913
"50","MHI","Kahoolawe","KAH_NORTH","2019","nSPC",8,0.303935483293932,6.80338678612569,5.79689294323869,1.47425537190329,5.84755452417736,0.952918353057249,5.75399877667813,12.482662713161,2.2965328784914,2.09445048551896,3.72622561203238,0.941217387127368,0,1.8317054296522,50.3057367444577,11.6361111111111,23,3.02777777777778,0.75,22.4444444444444,50.7777777777778,NA,0.56275,0.43746362842828,1.975,600
"51","MHI","Kahoolawe","KAH_SOUTH","2019","nSPC",12,1.1837619283736,2.45307791424031,5.61893659623691,0.102686906131851,4.83549746611365,0.205549640387271,11.926470587403,9.49085907846603,3.47431440741843,1.84507456684713,3.66046428040951,2.21595716462703,0,12.1811809862052,59.1938315228598,12.3388888888889,4.79166666666667,2.61111111111111,3.19444444444444,7.11111111111111,82.2916666666667,NA,0.343541666666667,0.274360792026554,1.09958333333333,600
"52","MHI","Kauai","KAU_EAST","2019","nSPC",13,0.410147873761366,1.18150510830594,7.41520447758052,0.214460599004946,0.594802533796686,0.141278830117521,5.51068908997721,1.54766970041617,3.4589022604788,0,0.65846668193536,0.614638052821917,0,0,21.7477652081964,12.2223004766123,4.37447657762612,8.97878498420719,1.8727008424274,11.1672836732591,73.6067539224802,NA,0.233883989324533,0.164481826142852,0.844050568812322,11545.393814
"53","MHI","Kauai","KAU_NAPALI","2019","nSPC",9,2.37306358337245e-05,1.32328737174446,3.03390564468526,0.0780887504271953,2.20851945618391,0.0859242975565112,5.51244363966882,0.867027254638534,2.98811046776049,0.478747026716263,1.96822018075952,0.611400914304563,0,2.61698067367623,21.7726794087576,17.7135754507094,1.34499356721151,16.422256692844,0.639178239161782,1.8497407356023,79.7438307651804,NA,0.140526103492716,0.105999227092176,0.829719920314498,6581.6733618
"54","MHI","Lanai","LAN_NORTH","2019","nSPC",3,0,0,1.70464085625826,0,0,0.139437483365799,1.02185349694557,15.289446953917,0.249660334621496,0.442260408226193,3.49037418742575,0,0,0,22.33767372076,12.8333333333333,51.6666666666667,2.66666666666667,1.66666666666667,12,32,NA,0.418166666666667,0.33668094747599,1.78166666666667,599.9003844
"55","MHI","Lanai","LAN_SOUTH","2019","nSPC",22,0.515621060719413,1.50154808417038,2.36932453840198,0.767358696292013,2.41170289960397,0.371520706203705,5.24103966157055,4.74514569236171,2.83068927293189,1.08062409959145,1.75444724723521,0.98132289292182,0.955849442705771,0.413891046038978,25.9400853407488,9.47102888778012,14.4647188045548,2.77292340474545,3.77146370885606,5.29502978014906,73.6958643016946,NA,0.489307721096381,0.40520903235419,1.78100366683546,1480.6639285
"56","MHI","Maui","MAI_KIHEI","2019","nSPC",12,0,0.279170204498131,0.500630600558803,0.102705945022705,0.623127921865564,0.359484557257066,5.30154042502155,4.02460943719155,2.1588311923775,0.133493032308865,2.32484445360657,0.134847308826579,0,1.60686262629207,17.550147704827,11.1547993864576,22.8528709884802,2.62734035177737,1.78076861996346,19.7638150046197,52.9752050351593,NA,0.333820120874023,0.264729714920583,1.23738771557669,1870.5576913
"57","MHI","Maui","MAI_LAHAINA","2019","nSPC",13,0.0840713238867977,0,0.698070066908388,0.0650467829291436,0.146262038955491,0.142032552663002,2.14747860654663,1.75991119476017,1.35936293567048,0.248955791044747,0.0402342035010748,0.240158442286304,0,0.355294280641023,7.28687821979326,11.3057833537293,7.14445398909108,6.97052192714687,0.56947914568074,35.5516048201386,49.7639401179427,NA,0.281489724299681,0.174451222895801,0.772342480451448,1210.4381824
"58","MHI","Maui","MAI_NE","2019","nSPC",8,0,1.57034189686239,13.8142279722322,1.1774977928322,5.22524631248935,0.344387681736727,12.2112116120806,5.69822042662692,3.80769480516051,2.31384045375473,1.75780301191812,0.294540878587174,0,2.08390178392858,50.2989146282095,14.248194117712,2.92707331809439,4.31708949149884,1.97019893181192,2.77499190085133,88.0106463577435,NA,0.687145571445442,0.577510293974196,2.44681508785793,2291.3105766
"59","MHI","Maui","MAI_SE","2019","nSPC",8,1.09538097309096,1.18824069121427,38.1375673702699,1.05974376738677,1.46920750385821,0.564237885868673,10.2330778219894,4.95390130184092,2.58677311196663,3.02763459604558,3.44063684823821,2.93329742167673,0,7.80540530638945,78.4951045998357,15.6707413616484,15.4657849328899,0.817773256066102,3.05393019927453,9.48999424832719,71.1725173634423,NA,0.505343720970576,0.45256195552851,2.04725262077992,1478.5751826
"60","MHI","Molokai","MOL_PALI","2019","nSPC",17,0.50977626893374,1.20706919684737,8.45071679175838,0.0678453723558208,9.62066125991474,0.245266376768408,10.7536225892269,3.7654043581944,2.98740563232989,3.52350661908072,1.32950177497746,0.432563384517723,0,0,42.8933396249056,13.0833590647153,3.5162935170591,4.29642180231402,3.0767719106645,2.04459456977395,87.0659182001884,NA,0.5422535563652,0.423254094602841,1.87700597237834,1618.3052796
"61","MHI","Molokai","MOL_SOUTH","2019","nSPC",14,0.0711833253254348,3.70545446831779,1.10783916312245,0.0529132152175179,1.00297792115575,0.350171379585323,5.87897148909257,0.93373295229133,1.19670766251405,1.75803573775104,1.35919824205553,0.175004192112442,0,0.197140534956883,17.7893302834981,5.31756033615545,12.3956722640267,4.62454881588363,9.76867061284944,6.64126843933439,66.5698398679058,NA,0.269618394262961,0.219575171966549,0.916456024840172,5525.347791
"62","MHI","Molokai","MOL_WEST","2019","nSPC",9,0,0,0.31018152996225,0.361481187060448,0.463005592052962,0.221288759947175,5.09834683457523,0.43641897537038,2.64913063655567,0.456080424832638,0.544186848404682,0.282376144800551,0,0,10.822496933562,16.0377043095353,5.12126774434252,15.1998373476796,1.03977913160668,3.9930878718624,74.6460279045087,NA,0.217977021702042,0.132510736091919,0.562589448091067,3147.2014287
