"County","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Maui County",2010.82671349545,8040.77621079733,1670.58003298932,NA,NA,NA,NA
"Maui County",2010.84370963687,8045.08939443093,1664.34587065591,NA,NA,NA,NA
"Maui County",2010.86070577829,8049.39751833918,1658.16354026177,NA,NA,NA,NA
"Maui County",2010.87770191971,8053.70041025249,1652.0328042659,NA,NA,NA,NA
"Maui County",2010.89469806113,8057.9978812863,1645.95344289598,NA,NA,NA,NA
"Maui County",2010.91169420254,8062.28973371264,1639.9252393931,NA,NA,NA,NA
"Maui County",2010.92869034396,8066.57576516422,1633.94797133049,NA,NA,NA,NA
"Maui County",2010.94568648538,8070.85577319362,1628.02139986827,NA,NA,NA,NA
"Maui County",2010.9626826268,8075.12955535342,1622.14527058976,NA,NA,NA,NA
"Maui County",2010.97967876822,8079.39690919623,1616.31931478627,NA,NA,NA,NA
"Maui County",2010.99667490964,8083.65763217094,1610.54325144557,NA,NA,NA,NA
"Maui County",2011.01367105106,8087.91151793252,1604.81680560599,NA,NA,NA,NA
"Maui County",2011.03066719248,8092.15835534044,1599.13971632253,NA,NA,NA,NA
"Maui County",2011.04766333389,8096.39793294675,1593.51171946162,NA,NA,NA,NA
"Maui County",2011.06465947531,8100.63003856206,1587.93255295891,NA,NA,NA,NA
"Maui County",2011.08165561673,8104.85445395478,1582.40199492203,NA,NA,NA,NA
"Maui County",2011.09865175815,8109.07095426003,1576.91987486092,NA,NA,NA,NA
"Maui County",2011.11564789957,8113.27931003425,1571.48606723363,NA,NA,NA,NA
"Maui County",2011.13264404099,8117.47928732717,1566.10050005338,NA,NA,NA,NA
"Maui County",2011.14964018241,8121.67064649678,1560.76317197123,NA,NA,NA,NA
"Maui County",2011.16663632383,8125.85314723928,1555.4741003808,NA,NA,NA,NA
"Maui County",2011.18363246524,8130.02654925085,1550.23331231098,NA,NA,NA,NA
"Maui County",2011.20062860666,8134.19061222768,1545.0408421272,NA,NA,NA,NA
"Maui County",2011.21762474808,8138.34509586599,1539.89672929817,NA,NA,NA,NA
"Maui County",2011.2346208895,8142.48975986197,1534.80101623126,NA,NA,NA,NA
"Maui County",2011.25161703092,8146.6243639118,1529.75374617963,NA,NA,NA,NA
"Maui County",2011.26861317234,8150.74866771169,1524.75496122402,NA,NA,NA,NA
"Maui County",2011.28560931376,8154.86243095782,1519.80470033253,NA,NA,NA,NA
"Maui County",2011.30260545518,8158.96541334641,1514.90299750127,NA,NA,NA,NA
"Maui County",2011.3196015966,8163.05737457362,1510.04987997926,NA,NA,NA,NA
"Maui County",2011.33659773801,8167.13807433568,1505.24536658053,NA,NA,NA,NA
"Maui County",2011.35359387943,8171.20727232878,1500.48946608663,NA,NA,NA,NA
"Maui County",2011.37059002085,8175.26472824909,1495.7821757428,NA,NA,NA,NA
"Maui County",2011.38758616227,8179.3102022386,1491.12348578709,NA,NA,NA,NA
"Maui County",2011.40458230369,8183.34345702693,1486.51340628695,NA,NA,NA,NA
"Maui County",2011.42157844511,8187.3642562749,1481.95194269862,NA,NA,NA,NA
"Maui County",2011.43857458653,8191.37236364472,1477.43908142974,NA,NA,NA,NA
"Maui County",2011.45557072795,8195.36754279854,1472.97478801249,NA,NA,NA,NA
"Maui County",2011.47256686936,8199.34955739854,1468.5590054378,NA,NA,NA,NA
"Maui County",2011.48956301078,8203.31817110686,1464.19165263859,NA,NA,NA,NA
"Maui County",2011.5065591522,8207.27314758566,1459.87262312623,NA,NA,NA,NA
"Maui County",2011.52355529362,8211.21425049711,1455.6017837845,NA,NA,NA,NA
"Maui County",2011.54055143504,8215.14124350335,1451.37897382498,NA,NA,NA,NA
"Maui County",2011.55754757646,8219.05389026656,1447.204003908,NA,NA,NA,NA
"Maui County",2011.57454371788,8222.95195444888,1443.07665543304,NA,NA,NA,NA
"Maui County",2011.5915398593,8226.83519971248,1438.99668000239,NA,NA,NA,NA
"Maui County",2011.60853600071,8230.70338971952,1434.96379906193,NA,NA,NA,NA
"Maui County",2011.62553214213,8234.55628813214,1430.97770372255,NA,NA,NA,NA
"Maui County",2011.64252828355,8238.39365861252,1427.03805476578,NA,NA,NA,NA
"Maui County",2011.65952442497,8242.2152648228,1423.14448283714,NA,NA,NA,NA
"Maui County",2011.67652056639,8246.02087042515,1419.29658883032,NA,NA,NA,NA
"Maui County",2011.69351670781,8249.81023969983,1415.49394664914,NA,NA,NA,NA
"Maui County",2011.71051284923,8253.58314348511,1411.73612484913,NA,NA,NA,NA
"Maui County",2011.72750899065,8257.33935657032,1408.0226779135,NA,NA,NA,NA
"Maui County",2011.74450513206,8261.07865379899,1404.35313320506,NA,NA,NA,NA
"Maui County",2011.76150127348,8264.80081001478,1400.7269917631,NA,NA,NA,NA
"Maui County",2011.7784974149,8268.5056000613,1397.14372950802,NA,NA,NA,NA
"Maui County",2011.79549355632,8272.19279878217,1393.60279866354,NA,NA,NA,NA
"Maui County",2011.81248969774,8275.86218102101,1390.10362939941,NA,NA,NA,NA
"Maui County",2011.82948583916,8279.51352162144,1386.64563169719,NA,NA,NA,NA
"Maui County",2011.84648198058,8283.14659549774,1383.22819767124,NA,NA,NA,NA
"Maui County",2011.863478122,8286.76118213021,1379.85071859525,NA,NA,NA,NA
"Maui County",2011.88047426341,8290.35706827016,1376.51259674551,NA,NA,NA,NA
"Maui County",2011.89747040483,8293.93404131758,1373.21322664472,NA,NA,NA,NA
"Maui County",2011.91446654625,8297.49188923304,1369.95199741984,NA,NA,NA,NA
"Maui County",2011.93146268767,8301.03041138165,1366.72833326904,NA,NA,NA,NA
"Maui County",2011.94845882909,8304.54941983675,1363.54170232983,NA,NA,NA,NA
"Maui County",2011.96545497051,8308.0487384032,1360.39161829758,NA,NA,NA,NA
"Maui County",2011.98245111193,8311.52820367132,1357.27764796279,NA,NA,NA,NA
"Maui County",2011.99944725335,8314.98765617655,1354.19938226268,NA,NA,NA,NA
"Maui County",2012.01644339476,8318.42695051093,1351.15647758997,NA,NA,NA,NA
"Maui County",2012.03343953618,8321.84594889472,1348.14863353256,NA,NA,NA,NA
"Maui County",2012.0504356776,8325.24452126369,1345.17559559098,NA,NA,NA,NA
"Maui County",2012.06743181902,8328.6225464117,1342.23716154358,NA,NA,NA,NA
"Maui County",2012.08442796044,8331.97990870093,1339.33316817672,NA,NA,NA,NA
"Maui County",2012.10142410186,8335.31649274573,1336.46346777287,NA,NA,NA,NA
"Maui County",2012.11842024328,8338.63218468585,1333.62793329956,NA,NA,NA,NA
"Maui County",2012.1354163847,8341.92687764991,1330.82648405016,NA,NA,NA,NA
"Maui County",2012.15241252611,8345.20046676686,1328.05906055828,NA,NA,NA,NA
"Maui County",2012.16940866753,8348.45284765992,1325.32561604302,NA,NA,NA,NA
"Maui County",2012.18640480895,8351.68392144569,1322.62614237975,NA,NA,NA,NA
"Maui County",2012.20340095037,8354.89359266961,1319.96065723357,NA,NA,NA,NA
"Maui County",2012.22039709179,8358.08176592926,1317.32918344957,NA,NA,NA,NA
"Maui County",2012.23739323321,8361.24834582225,1314.73174665128,NA,NA,NA,NA
"Maui County",2012.25438937463,8364.39323789753,1312.16837974256,NA,NA,NA,NA
"Maui County",2012.27138551605,8367.51635275977,1309.63914912553,NA,NA,NA,NA
"Maui County",2012.28838165746,8370.61760268656,1307.1441292909,NA,NA,NA,NA
"Maui County",2012.30537779888,8373.69689995651,1304.683388962,NA,NA,NA,NA
"Maui County",2012.3223739403,8376.75415684828,1302.25698879418,NA,NA,NA,NA
"Maui County",2012.33937008172,8379.78928564048,1299.8649791985,NA,NA,NA,NA
"Maui County",2012.35636622314,8382.80219861181,1297.50739828532,NA,NA,NA,NA
"Maui County",2012.37336236456,8385.79280804082,1295.18426993044,NA,NA,NA,NA
"Maui County",2012.39035850598,8388.76102620619,1292.89560196631,NA,NA,NA,NA
"Maui County",2012.4073546474,8391.70676538655,1290.64138450132,NA,NA,NA,NA
"Maui County",2012.42435078882,8394.62993786054,1288.42158836935,NA,NA,NA,NA
"Maui County",2012.44134693023,8397.5304559068,1286.23616371227,NA,NA,NA,NA
"Maui County",2012.45834307165,8400.40823180396,1284.08503869778,NA,NA,NA,NA
"Maui County",2012.47533921307,8403.26317783067,1281.96811837488,NA,NA,NA,NA
"Maui County",2012.49233535449,8406.09520626555,1279.8852836692,NA,NA,NA,NA
"Maui County",2012.50933149591,8408.90422938725,1277.83639052049,NA,NA,NA,NA
"Maui County",2012.52632763733,8411.6901594744,1275.82126916408,NA,NA,NA,NA
"Maui County",2012.54332377875,8414.45290880564,1273.83972355849,NA,NA,NA,NA
"Maui County",2012.56031992017,8417.19238965961,1271.8915309609,NA,NA,NA,NA
"Maui County",2012.57731606158,8419.90851431494,1269.9764416523,NA,NA,NA,NA
"Maui County",2012.594312203,8422.60119505027,1268.09417881383,NA,NA,NA,NA
"Maui County",2012.61130834442,8425.27034414424,1266.24443855597,NA,NA,NA,NA
"Maui County",2012.62830448584,8427.91587387548,1264.42689010181,NA,NA,NA,NA
"Maui County",2012.64530062726,8430.53769652264,1262.6411761259,NA,NA,NA,NA
"Maui County",2012.66229676868,8433.13572436438,1260.88691324958,NA,NA,NA,NA
"Maui County",2012.6792929101,8435.70986967926,1259.16369269415,NA,NA,NA,NA
"Maui County",2012.69628905152,8438.26004474597,1257.47108109242,NA,NA,NA,NA
"Maui County",2012.71328519293,8440.78616184314,1255.80862146004,NA,NA,NA,NA
"Maui County",2012.73028133435,8443.28813324941,1254.17583432679,NA,NA,NA,NA
"Maui County",2012.74727747577,8445.76587124341,1252.57221902889,NA,NA,NA,NA
"Maui County",2012.76427361719,8448.21928810378,1250.9972551626,NA,NA,NA,NA
"Maui County",2012.78126975861,8450.64829610915,1249.45040419985,NA,NA,NA,NA
"Maui County",2012.79826590003,8453.05280753818,1247.93111126603,NA,NA,NA,NA
"Maui County",2012.81526204145,8455.43273466948,1246.43880708042,NA,NA,NA,NA
"Maui County",2012.83225818287,8457.7879897817,1244.97291005955,NA,NA,NA,NA
"Maui County",2012.84925432428,8460.11848515348,1243.5328285836,NA,NA,NA,NA
"Maui County",2012.8662504657,8462.42413306344,1242.11796342605,NA,NA,NA,NA
"Maui County",2012.88324660712,8464.70484480936,1240.72772022471,NA,NA,NA,NA
"Maui County",2012.90024274854,8466.96052780405,1239.36154162985,NA,NA,NA,NA
"Maui County",2012.91723888996,8469.19108849116,1238.01888079856,NA,NA,NA,NA
"Maui County",2012.93423503138,8471.39643162,1236.69921069023,NA,NA,NA,NA
"Maui County",2012.9512311728,8473.57645810888,1235.4020475391,NA,NA,NA,NA
"Maui County",2012.96822731422,8475.7310683498,1234.12692068904,NA,NA,NA,NA
"Maui County",2012.98522345563,8477.86016273479,1232.87336943877,NA,NA,NA,NA
"Maui County",2013.00221959705,8479.96364165581,1231.64094512935,NA,NA,NA,NA
"Maui County",2013.01921573847,8482.04140535423,1230.42921485388,NA,NA,NA,NA
"Maui County",2013.03621187989,8484.09335112516,1229.23779185836,NA,NA,NA,NA
"Maui County",2013.05320802131,8486.11937354788,1228.06633501209,NA,NA,NA,NA
"Maui County",2013.07020416273,8488.11936506021,1226.91454545443,NA,NA,NA,NA
"Maui County",2013.08720030415,8490.09321321647,1225.78219698326,NA,NA,NA,NA
"Maui County",2013.10419644557,8492.04080087349,1224.66913548869,NA,NA,NA,NA
"Maui County",2013.12119258698,8493.96200450996,1223.575298898,NA,NA,NA,NA
"Maui County",2013.1381887284,8495.85669768564,1222.50067615691,NA,NA,NA,NA
"Maui County",2013.15518486982,8497.72475215873,1221.44529494703,NA,NA,NA,NA
"Maui County",2013.17218101124,8499.56603727948,1220.40922708555,NA,NA,NA,NA
"Maui County",2013.18917715266,8501.38042102261,1219.39257524499,NA,NA,NA,NA
"Maui County",2013.20617329408,8503.16776917501,1218.3954822156,NA,NA,NA,NA
"Maui County",2013.2231694355,8504.92794729131,1217.41809905951,NA,NA,NA,NA
"Maui County",2013.24016557692,8506.66082092612,1216.46057934963,NA,NA,NA,NA
"Maui County",2013.25716171833,8508.36625563404,1215.52307699933,NA,NA,NA,NA
"Maui County",2013.27415785975,8510.04411696968,1214.60574422674,NA,NA,NA,NA
"Maui County",2013.29115400117,8511.69427048766,1213.70872965508,NA,NA,NA,NA
"Maui County",2013.30815014259,8513.31658166018,1212.83218575295,NA,NA,NA,NA
"Maui County",2013.32514628401,8514.9109155481,1211.97631103594,NA,NA,NA,NA
"Maui County",2013.34214242543,8516.47713704374,1211.14131836256,NA,NA,NA,NA
"Maui County",2013.35913856685,8518.01511103655,1210.32740546091,NA,NA,NA,NA
"Maui County",2013.37613470827,8519.5247024297,1209.53475244767,NA,NA,NA,NA
"Maui County",2013.39313084969,8521.00577689036,1208.76353508362,NA,NA,NA,NA
"Maui County",2013.4101269911,8522.45820123528,1208.0139298273,NA,NA,NA,NA
"Maui County",2013.42712313252,8523.88184237621,1207.28608972769,NA,NA,NA,NA
"Maui County",2013.44411927394,8525.27656722488,1206.58014071241,NA,NA,NA,NA
"Maui County",2013.46111541536,8526.64224269305,1205.89618007417,NA,NA,NA,NA
"Maui County",2013.47811155678,8527.97873653328,1205.23428157409,NA,NA,NA,NA
"Maui County",2013.4951076982,8529.28591984379,1204.59451311272,NA,NA,NA,NA
"Maui County",2013.51210383962,8530.5636645548,1203.9769161564,NA,NA,NA,NA
"Maui County",2013.52909998104,8531.81184259656,1203.38149846946,NA,NA,NA,NA
"Maui County",2013.54609612245,8533.0303258993,1202.80823347237,NA,NA,NA,NA
"Maui County",2013.56309226387,8534.21898639324,1202.25705984984,NA,NA,NA,NA
"Maui County",2013.58008840529,8535.37769600863,1201.72788140982,NA,NA,NA,NA
"Maui County",2013.59708454671,8536.5063266757,1201.2205671942,NA,NA,NA,NA
"Maui County",2013.61408068813,8537.60475032469,1200.73495184195,NA,NA,NA,NA
"Maui County",2013.63107682955,8538.67283888583,1200.27083620513,NA,NA,NA,NA
"Maui County",2013.64807297097,8539.71046428934,1199.82798821814,NA,NA,NA,NA
"Maui County",2013.66506911239,8540.71749846547,1199.40614402043,NA,NA,NA,NA
"Maui County",2013.6820652538,8541.69381334445,1199.00500933276,NA,NA,NA,NA
"Maui County",2013.69906139522,8542.63928085651,1198.6242610868,NA,NA,NA,NA
"Maui County",2013.71605753664,8543.55377293189,1198.26354930791,NA,NA,NA,NA
"Maui County",2013.73305367806,8544.43716295729,1197.92250452368,NA,NA,NA,NA
"Maui County",2013.75004981948,8545.28933249334,1197.60076500247,NA,NA,NA,NA
"Maui County",2013.7670459609,8546.11016595026,1197.29796105549,NA,NA,NA,NA
"Maui County",2013.78404210232,8546.89954774119,1197.01370733694,NA,NA,NA,NA
"Maui County",2013.80103824374,8547.65736227926,1196.7476054041,NA,NA,NA,NA
"Maui County",2013.81803438515,8548.38349397762,1196.49924650286,NA,NA,NA,NA
"Maui County",2013.83503052657,8549.07782724942,1196.26821456734,NA,NA,NA,NA
"Maui County",2013.85202666799,8549.74024828484,1196.05409600165,NA,NA,NA,NA
"Maui County",2013.86902280941,8550.37066034628,1195.85654039586,NA,NA,NA,NA
"Maui County",2013.88601895083,8550.96897649165,1195.6752389621,NA,NA,NA,NA
"Maui County",2013.90301509225,8551.53510991141,1195.50989186902,NA,NA,NA,NA
"Maui County",2013.92001123367,8552.068973796,1195.36021015604,NA,NA,NA,NA
"Maui County",2013.93700737509,8552.57048395444,1195.22592847454,NA,NA,NA,NA
"Maui County",2013.9540035165,8553.03956636539,1195.1068375374,NA,NA,NA,NA
"Maui County",2013.97099965792,8553.47616041523,1195.00280060952,NA,NA,NA,NA
"Maui County",2013.98799579934,8553.88022249978,1194.91377070416,NA,NA,NA,NA
"Maui County",2014.00499194076,8554.25172614699,1194.83979394412,NA,NA,NA,NA
"Maui County",2014.02198808218,8554.59066863198,1194.78103727676,NA,NA,NA,NA
"Maui County",2014.0389842236,8554.89705046513,1194.73770288421,NA,NA,NA,NA
"Maui County",2014.05598036502,8555.17087215678,1194.71001259244,NA,NA,NA,NA
"Maui County",2014.07297650644,8555.41213421729,1194.69820562465,NA,NA,NA,NA
"Maui County",2014.08997264785,8555.620837157,1194.70253645177,NA,NA,NA,NA
"Maui County",2014.10696878927,8555.79698148639,1194.72327274097,NA,NA,NA,NA
"Maui County",2014.12396493069,8555.94057002617,1194.76070419993,NA,NA,NA,NA
"Maui County",2014.14096107211,8556.0516164171,1194.81518024859,NA,NA,NA,NA
"Maui County",2014.15795721353,8556.1301440845,1194.88710216752,NA,NA,NA,NA
"Maui County",2014.17495335495,8556.17617798834,1194.97688010507,NA,NA,NA,NA
"Maui County",2014.19194949637,8556.18974308857,1195.08492264865,NA,NA,NA,NA
"Maui County",2014.20894563779,8556.17086434514,1195.21163397438,NA,NA,NA,NA
"Maui County",2014.2259417792,8556.11956671801,1195.35741117099,NA,NA,NA,NA
"Maui County",2014.24293792062,8556.03587516714,1195.52264173891,NA,NA,NA,NA
"Maui County",2014.25993406204,8555.91981465248,1195.70770126522,NA,NA,NA,NA
"Maui County",2014.27693020346,8555.77141013399,1195.91295127536,NA,NA,NA,NA
"Maui County",2014.29392634488,8555.59068657162,1196.13873726213,NA,NA,NA,NA
"Maui County",2014.3109224863,8555.37766892532,1196.38538689285,NA,NA,NA,NA
"Maui County",2014.32791862772,8555.13238215505,1196.65320839505,NA,NA,NA,NA
"Maui County",2014.34491476914,8554.85485122077,1196.94248912147,NA,NA,NA,NA
"Maui County",2014.36191091056,8554.54510108243,1197.2534942945,NA,NA,NA,NA
"Maui County",2014.37890705197,8554.20315669999,1197.58646593083,NA,NA,NA,NA
"Maui County",2014.39590319339,8553.8290430334,1197.94162194618,NA,NA,NA,NA
"Maui County",2014.41289933481,8553.42278504261,1198.31915544059,NA,NA,NA,NA
"Maui County",2014.42989547623,8552.98440768759,1198.71923416419,NA,NA,NA,NA
"Maui County",2014.44689161765,8552.51393592828,1199.14200016351,NA,NA,NA,NA
"Maui County",2014.46388775907,8552.01139472464,1199.58756960813,NA,NA,NA,NA
"Maui County",2014.48088390049,8551.47680903684,1200.05603291033,NA,NA,NA,NA
"Maui County",2014.49788004191,8550.91020385016,1200.54746824532,NA,NA,NA,NA
"Maui County",2014.51487618332,8550.31160419852,1201.06195410033,NA,NA,NA,NA
"Maui County",2014.53187232474,8549.68103512143,1201.5995461412,NA,NA,NA,NA
"Maui County",2014.54886846616,8549.01852165834,1202.16027460321,NA,NA,NA,NA
"Maui County",2014.56586460758,8548.32408884878,1202.74414486944,NA,NA,NA,NA
"Maui County",2014.582860749,8547.59776171676,1203.35113843121,NA,NA,NA,NA
"Maui County",2014.59985689042,8546.83956413012,1203.98122853575,NA,NA,NA,NA
"Maui County",2014.61685303184,8546.04951802003,1204.63439138022,NA,NA,NA,NA
"Maui County",2014.63384917326,8545.22764513287,1205.31058462949,NA,NA,NA,NA
"Maui County",2014.65084531467,8544.37396721506,1206.00974616677,NA,NA,NA,NA
"Maui County",2014.66784145609,8543.48850601299,1206.73179539109,NA,NA,NA,NA
"Maui County",2014.68483759751,8542.57128312701,1207.47663578318,NA,NA,NA,NA
"Maui County",2014.70183373893,8541.62231622438,1208.24418494669,NA,NA,NA,NA
"Maui County",2014.71882988035,8540.64161616309,1209.03439806856,NA,NA,NA,NA
"Maui County",2014.73582602177,8539.62919264716,1209.84722799902,NA,NA,NA,NA
"Maui County",2014.75282216319,8538.58505538064,1210.68261810585,NA,NA,NA,NA
"Maui County",2014.76981830461,8537.50921406754,1211.54050365623,NA,NA,NA,NA
"Maui County",2014.78681444602,8536.40167841191,1212.42081333338,NA,NA,NA,NA
"Maui County",2014.80381058744,8535.26245811777,1213.32347088721,NA,NA,NA,NA
"Maui County",2014.82080672886,8534.09156288916,1214.24839691732,NA,NA,NA,NA
"Maui County",2014.83780287028,8532.88900210426,1215.19551281351,NA,NA,NA,NA
"Maui County",2014.8547990117,8531.65478070458,1216.16476852082,NA,NA,NA,NA
"Maui County",2014.87179515312,8530.38890042764,1217.15613739927,NA,NA,NA,NA
"Maui County",2014.88879129454,8529.09136278074,1218.16959969713,NA,NA,NA,NA
"Maui County",2014.90578743596,8527.76216544465,1219.20516742421,NA,NA,NA,NA
"Maui County",2014.92278357737,8526.40130217808,1220.26288706289,NA,NA,NA,NA
"Maui County",2014.93977971879,8525.00876625331,1221.34281933237,NA,NA,NA,NA
"Maui County",2014.95677586021,8523.58454667283,1222.44506643413,NA,NA,NA,NA
"Maui County",2014.97377200163,8522.12862845529,1223.56977185971,NA,NA,NA,NA
"Maui County",2014.99076814305,8520.64099169947,1224.71712926822,NA,NA,NA,NA
"Maui County",2015.00776428447,8519.12161441312,1225.88736301843,NA,NA,NA,NA
"Maui County",2015.02476042589,8517.5704702248,1227.08074782303,NA,NA,NA,NA
"Maui County",2015.04175656731,8515.9875266852,1228.29762340559,NA,NA,NA,NA
"Maui County",2015.05875270872,8514.37274852727,1229.53836796634,NA,NA,NA,NA
"Maui County",2015.07574885014,8512.72609670166,1230.80340874122,NA,NA,NA,NA
"Maui County",2015.09274499156,8511.04752814169,1232.09322507718,NA,NA,NA,NA
"Maui County",2015.10974113298,8509.33699761973,1233.4083278527,NA,NA,NA,NA
"Maui County",2015.1267372744,8507.59445984211,1234.74923489369,NA,NA,NA,NA
"Maui County",2015.14373341582,8505.81986914084,1236.11647497626,NA,NA,NA,NA
"Maui County",2015.16072955724,8504.01317798997,1237.51061228018,NA,NA,NA,NA
"Maui County",2015.17772569866,8502.17433828812,1238.93222005871,NA,NA,NA,NA
"Maui County",2015.19472184007,8500.30330193383,1240.38186773797,NA,NA,NA,NA
"Maui County",2015.21171798149,8498.40002082556,1241.86011871102,NA,NA,NA,NA
"Maui County",2015.22871412291,8496.46444686181,1243.36752827737,NA,NA,NA,NA
"Maui County",2015.24571026433,8494.49653194105,1244.90464172511,NA,NA,NA,NA
"Maui County",2015.26270640575,8492.49622796178,1246.47199255531,NA,NA,NA,NA
"Maui County",2015.27970254717,8490.46348682248,1248.0701008487,NA,NA,NA,NA
